Country_Code,Year,Population_Change,Inflation_Diff,Military_Diff,Export_Diff,Life_Diff,GDP_Diff
LAO,2009,0,-0.0748762120079486,-0.00056626153821367,-0.03071010798808499,0.00831344533830669,0.07155215554073191
LAO,2010,0,0.058413575405205094,-0.00012627624351836978,0.053009563628072964,0.007978431587692292,0.2220022003944595
LAO,2011,0,0.01586443345598871,7.559423468555008e-05,0.04959130058821898,0.007635368394862008,0.22691883566125526
LAO,2012,0,-0.03313861782778791,-0.0001267148747609,-0.024664277473117946,0.007253422226337625,0.16488272174467644
LAO,2013,0,0.021163003995084605,-9.559883195226003e-05,0.0029637504853339824,0.006894755389400542,0.1756529207877322
LAO,2014,1,-0.022421841090916494,,0.02581443252829896,0.006497557709572943,0.10815059233670365
LAO,2015,1,-0.028518887977078907,,-0.06802289342858092,0.006077648766328103,0.0863853635854539
LAO,2016,1,0.0031955800480217983,,-0.007428298518368015,0.005680281309169644,0.10301364997475448
LAO,2017,1,-0.0077143366826390985,,,0.005274639890024524,0.07281489723209988
LAO,2018,0,0.012149140613338499,,,0.004949685628074851,0.0627074648891841
LAO,2019,0,0.012821661436673602,,,0.004629492678597913,0.04165005908951325
LAO,2020,0,0.017815138170296903,,,0.004357875829983815,0.012455963231995826
LAO,2021,0,-0.013484522630099804,,,,
LAO,Unnamed: 66,0,,,,,
LBN,1960,0,,,,,
LBN,1961,1,,,,0.004868256753125744,
LBN,1962,0,,,,0.004655918206842413,
LBN,1963,0,,,,0.004477775516274818,
LBN,1964,0,,,,0.004333120314229166,
LBN,1965,0,,0.002324811950042603,,0.004252347326763495,
LBN,1966,0,,0.002747029917037798,,0.004218887635413893,
LBN,1967,0,,0.006794977504647408,,0.0042011633990950425,
LBN,1968,0,,1.4396986802500678e-05,,0.004183587464562155,
LBN,1969,1,,-0.0020034096772598084,,0.004150897326333558,
LBN,1970,1,,-0.0030782022834077993,,0.0040577507598784646,
LBN,1971,1,,-0.003354695618459101,,0.0038748543145594727,
LBN,1972,1,,0.010895969068200506,,0.0036488096135580683,
LBN,1973,0,,-0.012750484703862003,,0.0033651318260348173,
LBN,1974,0,,,,0.0030843402356675043,
LBN,1975,0,,,,0.002806179565639333,
LBN,1976,0,,,,0.002515517318369076,
LBN,1977,0,,-0.0739262408934193,,0.002301342202161827,
LBN,1978,0,,0.037573166661032,,0.0022071785148207734,
LBN,1979,0,,0.01582147787890731,,0.0021579756414804585,
LBN,1980,1,,0.022853939782190996,,0.002212324120232312,
LBN,1981,1,,-0.0277380952380957,,0.0023693195196610173,
LBN,1982,1,,-0.0029688202767415017,,0.002554578421153142,
LBN,1983,1,,0.04169169282043719,,0.002797018466179413,
LBN,1984,0,,-0.02486893882935598,,0.0030812815794853954,
LBN,1985,0,,-0.04681750689665071,,0.0033338671402991515,
LBN,1986,0,,-0.010231364650726306,,0.0035549493601090276,
LBN,1987,0,,-0.041419929716616594,,0.0037158596359325724,
LBN,1988,1,,0.0006473159272350985,,0.0038749639873234543,
LBN,1989,1,,,,0.00401785073684513,-0.1797296449653193
LBN,1990,1,,,-0.0035645956170820003,0.004244736954937434,0.04432918475345482
LBN,1991,1,,-0.023970626693665606,-0.054639503362124,0.004525659636239299,0.652435897331743
LBN,1992,1,,0.028291096418464404,-0.01678130545296201,0.004887793267596141,0.24585544032573758
LBN,1993,1,,-0.019727195471317606,-0.01676306306460429,0.005230582695371355,0.3590548314983286
LBN,1994,0,,0.009864343971517399,-0.013037901222301904,0.005596072931276286,0.20869250574222575
LBN,1995,0,,-0.0028578517652077945,0.02935846140848819,0.005941505460327123,0.22081887935841005
LBN,1996,0,,-0.010500755622582396,0.020398651249229016,0.006253032928942748,0.1682273404540282
LBN,1997,0,,-0.013566977876778706,0.01685638761873698,0.0064759700176368895,0.15059294574019888
LBN,1998,0,,-0.002819023827885396,-0.007685261268392973,0.006598581715631324,0.09492915795820522
LBN,1999,1,,0.0074718703586465,0.0030055699137900016,0.006650527690131414,0.008342080925231254
LBN,2000,1,,0.006216610115830995,0.0011356609893799774,0.006620100787656957,-0.007514869955396186
LBN,2001,1,,0.0005579594107580008,0.014273602731846996,0.006603406391345601,0.022559569601477758
LBN,2002,1,,-0.006945953415051297,0.004937262836319012,0.006520086934492575,0.08512797382970305
LBN,2003,1,,-0.0007760979460798983,0.006379390545565022,0.006371873675286022,0.04859379331195668
LBN,2004,0,,-0.0016144603993566084,0.18318323214319096,0.006094591214837797,0.053623144421486524
LBN,2005,0,,-0.00035313341944609444,0.015686341568628026,0.005665166422440748,0.015950437174045318
LBN,2006,0,,0.0009710612221719012,-0.010338812030570022,0.005138879854290179,0.0244389975020598
LBN,2007,0,,0.0005636055488777991,0.015518594975517053,0.004517214600051611,0.1273524094831271
LBN,2008,0,,-0.006310839129808107,0.014041374367996018,0.003891301266605751,0.1728561535615516
LBN,2009,1,,0.00018727510366470246,-0.05349952741796404,0.003208789516242927,0.2156902681451751
LBN,2010,1,0.027883827069028803,0.0010651112236273047,0.01827421167173099,0.002546026790854805,0.08599886950944935
LBN,2011,1,0.009880062983654792,-0.0006789651812600037,0.013399743662609986,0.0018759571209800985,0.038581378250123866
LBN,2012,1,0.016099887599130308,-0.0006928026106666971,-0.07566440384339002,0.0013247226361980946,0.10290913340503027
LBN,2013,1,-0.017604549138629307,0.0017602179442584992,-0.02166507547665697,0.0009159023546323475,0.06524989070262666
LBN,2014,0,-0.029664153495647397,0.0051277708936419,-0.028928388857247994,0.0006227520557171573,0.026094577435853417
LBN,2015,0,-0.0560374946140552,-0.0019129088382119006,-0.006607808037536994,0.0004572473708275293,0.040149473134700964
LBN,2016,0,0.02965785623634807,0.0057577876851725995,-0.01452689470284002,0.0004062563477553738,0.026432581594020066
LBN,2017,0,0.05104711807393523,-0.0055752331241231,0.0018091844337830287,0.0004187817258882731,0.037663131801827454
LBN,2018,0,0.017556368958640704,0.00447621693315,-0.01190902783945802,0.0005327718087602129,0.036593790467222664
LBN,2019,0,-0.0307159958499225,-0.0024486090733209995,-0.0023425069930360087,0.0006973058637085305,-0.06010571631855022
LBN,2020,0,0.818589435533003,-0.0167525516915207,-0.0072507998087839864,0.000937539592043457,-0.3891639941231927
LBN,2021,1,0.6989176297618892,,,,
LBN,Unnamed: 66,0,,,,,
LBR,1960,0,,,,,
LBR,1961,1,,,,0.008638804576231562,
LBR,1962,1,,,,0.010156249999999867,
LBR,1963,1,,,,0.011772793675346005,
LBR,1964,1,,,,0.013419398675046601,
LBR,1965,1,,,,0.01475025142474018,
LBR,1966,1,,-0.0003230245514712002,,0.015719634401497817,
LBR,1967,1,,0.00023388101450299952,,0.01615395039978318,
LBR,1968,1,,-0.0006670376276217017,,0.01621722546744553,
LBR,1969,1,,-0.0010839327069721589,,0.016142155962098892,
LBR,1970,1,,0.0010524570100119597,,0.016118200134318306,
LBR,1971,1,,0.0008721332008320998,,0.0163200976155371,
LBR,1972,1,,-0.0008569986432643995,,0.016758379189594885,
LBR,1973,1,,-0.00131252250715495,,0.01712177121771208,
LBR,1974,1,,-0.00034700666953184876,,0.01729308760218662,
LBR,1975,1,,0.00018089371272121853,,0.017236870259860648,
LBR,1976,0,,0.0012018482606717795,,0.01701491141962319,
LBR,1977,0,,0.0007899439985796022,,0.016362549983913066,
LBR,1978,1,,0.0008937679882720997,,0.01528512639623747,
LBR,1979,1,,-0.0008628767115123007,,0.013763306756937377,
LBR,1980,1,,0.0033710218576942005,,0.011709138840070077,
LBR,1981,1,,0.0162106599200516,,0.00914164115258509,
LBR,1982,1,,0.019051244076659698,,0.006498257089985859,
LBR,1983,0,,-0.003118452190883997,,0.003976398152898852,
LBR,1984,0,,-0.017656134666771805,,0.0016183297133851582,
LBR,1985,0,,0.00013821974655420233,,-0.0007228198477826631,
LBR,1986,0,,-0.0005894251681661973,,-0.0030210194877030583,
LBR,1987,0,,-0.006081504924432102,,-0.004630617557936034,
LBR,1988,0,,0.0012056978021386007,,-0.005273877157251583,
LBR,1989,0,,,,-0.004849242440569834,
LBR,1990,0,,,,-0.002772122839693303,
LBR,1991,0,,,,0.0011075880641098212,
LBR,1992,0,,0.02950320141942489,,0.0056402802785431305,
LBR,1993,1,,0.088495623357713,,0.010246564704359695,
LBR,1994,1,,0.10743894801574003,,0.014391868807652974,
LBR,1995,1,,,,0.017008377889108806,
LBR,1996,1,,,,0.017572546259883248,
LBR,1997,1,,,,0.01627239997559138,
LBR,1998,1,,,,0.013890278806316658,
LBR,1999,0,,,,0.011390331050002978,
LBR,2000,0,,,,0.00975914431822611,
LBR,2001,0,,,,0.009703483202536,0.03661327231121292
LBR,2002,0,,,,0.011294892411363833,0.023178807947019875
LBR,2003,0,-0.038293588879501,,,0.013781092643774029,-0.1930960086299892
LBR,2004,1,-0.025012010748500596,,,0.016207939649699243,0.19919786096256686
LBR,2005,1,0.030052717993090602,0.00616693303000572,,0.017842049171291174,0.05797101449275366
LBR,2006,1,-0.034929127653558004,-0.00583607235267982,,0.018179192316718717,0.17913593256059013
LBR,2007,1,0.040504505979246985,-0.0010289567755191803,,0.01710992907801434,0.22698838248436104
LBR,2008,1,0.060975519622827004,0.00021176960953043968,,0.015061448618495454,0.25710123816460295
LBR,2009,0,-0.1006180558384384,0.0029815967226605204,,0.012742791392605035,0.024333719582850577
LBR,2010,0,-0.0013771509024688017,0.0007348535466058402,,0.010666259686964885,0.13009049773755654
LBR,2011,0,0.011982395495916912,0.0035136925904978985,,0.009161073825503241,0.20020020020020013
LBR,2012,0,-0.016563804843085714,0.0006156689768305017,,0.00859575034083715,0.1641426188490409
LBR,2013,0,0.007455197832286306,-0.0010079065917267,,0.008621400194517292,0.13812228338158494
LBR,2014,0,0.022838060383351205,-0.0004870760815127006,,0.008776517504004211,0.015250512708036679
LBR,2015,0,-0.021124159795360406,0.00018968931244260114,,0.008845973138052354,0.00044136813270623243
LBR,2016,0,0.010855518071518203,0.0001114022582011983,,0.008559636416194172,0.05309571758728815
LBR,2017,0,0.0358538370734877,-0.0012262905171653501,,0.007850068469157145,-0.0022705259821359514
LBR,2018,0,0.11143882504660502,0.0025065062663878514,,0.0068725807725726895,0.009452728893951656
LBR,2019,0,,0.0021083297781639004,,0.005868507767142761,-0.030138968762822294
LBR,2020,0,,-0.0012356273343390005,,0.004976288531136852,-0.03566960623075721
LBR,2021,0,,,,,
LBR,Unnamed: 66,0,,,,,
LBY,1960,0,,,,,
LBY,1961,1,,0.0026307246376812005,,0.0375976906287403,
LBY,1962,1,,0.0124909420289855,,0.036687702155572044,
LBY,1963,1,,-0.006962244283995202,,0.034516614666288525,
LBY,1964,1,,-0.005641922382671499,,0.031614467995360274,
LBY,1965,1,,0.0001339285714286008,,0.028396778018562996,
LBY,1966,1,0.008179137686730995,0.010577804343494701,,0.025406039401228764,
LBY,1967,1,-0.04946805026032,0.004460234540698001,,0.02320621934433209,
LBY,1968,1,-0.06904877294999691,-0.005050003469021604,,0.02165675091894359,
LBY,1969,1,0.09394739108164642,0.009069401992781702,,0.02021475862836386,
LBY,1970,1,-0.1508234197752088,0.023100446783592,,0.018923488029666702,
LBY,1971,1,0.021925220139385197,-0.0075025149756347,,0.017733533147791247,
LBY,1972,1,0.02852826216019469,-0.016130023593790302,,0.016635697507274783,
LBY,1973,0,0.08221918755275061,0.002751845574928899,,0.01563927924821118,
LBY,1974,0,-0.005124440023571097,-0.006935923399690298,,0.014736341720145374,
LBY,1975,0,0.016607487406275295,-0.0103730138291045,,0.013886565166471465,
LBY,1976,0,-0.0363998502176798,-0.0028535199148608005,,0.01308580858085806,
LBY,1977,0,0.008009977478206101,0.0049537818485429,,0.012330395973482178,
LBY,1978,0,0.23099581136660735,0.0133523199429505,,0.011568785197103804,
LBY,1979,0,-0.3541882291434074,-0.005784770151721699,,0.010800235410138637,
LBY,1980,1,0.1577331754488486,-0.0029838506827672,,0.010023918927424935,
LBY,1981,1,0.014654338127754796,-0.011672505948996,,0.009129859001324236,
LBY,1982,0,-0.00940913751861,0.004854120134325804,,0.008259869385990548,
LBY,1983,0,0.003463947642812007,,,0.007457201482252929,
LBY,1984,0,0.018724235854085988,,,0.006718039913060636,
LBY,1985,0,-0.033391866506466486,,,0.006174983015022395,
LBY,1986,0,-0.05847459509055951,,,0.005791969269551611,
LBY,1987,0,0.0106473583278726,,,0.005594509920930912,
LBY,1988,0,0.017312396433362298,,,0.005489207032119303,
LBY,1989,0,-0.045751168131781594,,,0.0054002213205459615,
LBY,1990,0,0.0693962269947791,,,0.005312513758236603,
LBY,1991,0,0.03444632893086261,,-0.05844815128279002,0.005065471585185888,0.10702352245339308
LBY,1992,0,-0.025363437115937304,,-0.03242385102061496,0.004720406681191003,0.05895855105003367
LBY,1993,0,0.017138016825075292,,-0.023442875387038042,0.004250090350560232,-0.0951661554435993
LBY,1994,0,-0.0596095436759574,,-0.012095330363881995,0.003785861319437478,-0.06683975189686464
LBY,1995,0,0.021253860405481412,,0.02140813749042203,0.003341364079619158,-0.10709599032057682
LBY,1996,0,-0.0320990719121169,,-0.005224995848784997,0.0029157435860787118,0.09162525210359784
LBY,1997,0,-0.004777818957913606,,-0.018671850529104028,0.002607989283016865,0.10091649768688393
LBY,1998,0,0.0015897732496909026,0.012194148162726598,-0.074173294716736,0.0024164202865590845,-0.1123452941619375
LBY,1999,0,-0.010606506599991402,-0.015135812872284098,0.008515283156799003,0.002297155497575032,0.3202567504025
LBY,2000,1,-0.0554862252295844,-0.006369965711322402,0.11337460116512804,0.00237677550789428,0.06374936973291434
LBY,2001,1,-0.05913937521455219,-0.007333558150825904,-0.05017306610858402,0.0026251905380227925,-0.1087044682939714
LBY,2002,1,-0.009837095373681215,-0.0034426933827380983,0.18227101802745804,0.002899856414876556,-0.3995352957241607
LBY,2003,1,0.0760649513895715,2.809551290700041e-05,0.12549273693567298,0.003116051878052861,0.2823828905751551
LBY,2004,0,-6.415820692570046e-05,-9.736147668897716e-06,0.06438887720138997,0.003176335600145519,0.2610515718548483
LBY,2005,0,0.0484777350187558,-0.005429632968038101,-0.0003911774031849502,0.002915207900352934,0.4290715797387683
LBY,2006,0,-0.011909369992893402,-0.0040777575345855,0.09842812241563892,0.002239158855108281,0.1611476769763902
LBY,2007,0,0.04791719067908301,-0.00173657889231363,-0.008606431217455968,0.0012766606996654772,0.22841807325634989
LBY,2008,0,0.0410974106556426,0.0054317356404960295,-0.0019162657283240403,0.0002633220151064819,0.290658515453341
LBY,2009,0,-0.0790082863940026,,-0.13271378305694392,-0.0006234932247070057,-0.27670383858222736
LBY,2010,0,0.0033999474499310997,,0.0636896711276449,-0.0011784441764062237,0.18634677345333905
LBY,2011,0,0.1271858653066355,,-0.10775529367010794,-0.0012214757648103536,-0.5359395896505507
LBY,2012,0,-0.09458677610187591,,0.19793013720098607,-0.0007643559953305346,1.3595126451805681
LBY,2013,0,-0.0345398589437343,0.0389368071816334,-0.041887253642986066,8.344807443561031e-05,-0.1999518751369027
LBY,2014,1,,0.07840291756027842,-0.23419406845832896,0.0010291070410390901,-0.3718943566181204
LBY,2015,1,,,-0.07047665916755103,0.0019449576971701799,-0.3232793104977927
LBY,2016,1,,,-0.13828215703631497,0.0026344615299289664,-0.05908269678209277
LBY,2017,1,,,0.23803919479698898,0.0028902933163694744,0.44608300464099293
LBY,2018,1,,,0.070067123137737,0.002813017098731496,0.38868490787219057
LBY,2019,0,,,-0.03425523113762907,0.0025988669490126792,-0.009822414519805589
LBY,2020,0,,,-0.25043433934564696,0.002317830839493551,-0.5120300676448304
LBY,2021,0,,,,,
LBY,Unnamed: 66,0,,,,,
LCA,1960,0,,,,,
LCA,1961,1,,,,0.01498087735067588,
LCA,1962,1,,,,0.014568754449634458,
LCA,1963,1,,,,0.014000136920654604,
LCA,1964,1,,,,0.01331735475812712,
LCA,1965,1,,,,0.01242608478387619,
LCA,1966,1,,,,0.01135223178295841,
LCA,1967,1,0.007281706906079998,,,0.010216199508711332,
LCA,1968,0,0.007622750181585702,,,0.009194995088487756,
LCA,1969,0,-0.017150726056547203,,,0.008265517791606891,
LCA,1970,0,0.11144381035129042,,,0.007580553269608048,
LCA,1971,0,-0.05007417285612392,,,0.007177972890194173,
LCA,1972,0,-0.005107689601523191,,,0.007080032437153161,
LCA,1973,0,0.05560024408120609,,,0.007154139180525876,
LCA,1974,1,0.20780003529705104,,,0.007303198031980207,
LCA,1975,1,-0.16477816527226902,,,0.007357093795314018,
LCA,1976,1,-0.08073667852964911,,,0.007288210070154566,
LCA,1977,1,-0.008033879464254892,,,0.006949667559192463,
LCA,1978,1,0.02011786391837199,,,0.00648341798625629,
LCA,1979,1,-0.014874755792255015,,,0.005951850862350616,
LCA,1980,0,0.10087686400417602,,,0.005444485429730639,
LCA,1981,0,-0.043528847362566014,,,0.004989434139469173,0.1413043473667297
LCA,1982,0,-0.10510776878303749,,,0.004658022311780918,-0.057142857098775424
LCA,1983,1,-0.0314100896410783,,,0.004462014737729447,0.07474747474086318
LCA,1984,1,-0.0026757443096710985,,,0.004297496744320561,0.2763157898075781
LCA,1985,1,0.0021771487873139973,,,0.004192660682640126,0.1310751101965335
LCA,1986,1,0.007670592719440102,,,0.004117765215644775,0.1953125001867677
LCA,1987,1,0.04831494784696459,,,0.0040151461027364554,0.10457516352941187
LCA,1988,1,-0.061922806133813624,,,0.0038994677368855424,0.14398422069301953
LCA,1989,0,0.03543165238326873,,,0.003827615537283835,0.1327586208453626
LCA,1990,0,-0.001050810354135595,,,0.003728286965117844,0.19101978676773834
LCA,1991,0,0.018819939026307603,,,0.0036722289444803824,0.05878594253974634
LCA,1992,0,-0.010106527317422308,,,0.0036027195626271435,0.09837054923414823
LCA,1993,0,-0.042907162031586364,,,0.003505978321600267,0.01593406587301338
LCA,1994,1,0.01967735055250077,,,0.003396294698161162,0.042184964863000385
LCA,1995,1,0.028137425635840298,,,0.003273821909636876,0.06901920088774793
LCA,1996,1,-0.04704816605507719,,,0.0030972166530702783,0.033980582488641664
LCA,1997,1,-0.009303628966707523,,,0.002922243511103151,0.021596244084202798
LCA,1998,0,0.032074637038456415,,,0.00273505683145725,0.08869485296700774
LCA,1999,0,0.0030185442429853035,,,0.0025494119904603263,0.05065428457197685
LCA,2000,0,0.0020698824604667987,,,0.0023925407415508193,0.01165126552369844
LCA,2001,0,0.015964347231493294,,,0.002277717917593014,-0.04289118347861087
LCA,2002,0,-0.055627574372019914,,,0.0022045015377076815,0.008298755178354433
LCA,2003,0,0.01289790351178852,,,0.002172496198131757,0.09711934155555557
LCA,2004,1,0.004261144199901099,,,0.0021406893561670692,0.08027006786256763
LCA,2005,1,0.0243790556334237,,,0.0021090771435525735,0.06458333341731781
LCA,2006,1,-0.015026528823031297,,,0.0020776557567252496,0.11691513312449509
LCA,2007,1,0.004274829120776296,,,0.002019494857019799,0.05343263020972122
LCA,2008,1,0.027264439564701003,,,0.0019482438932629798,0.07607450557094886
LCA,2009,0,-0.05706483781008037,,,0.0018908154644567965,-0.025194712504207573
LCA,2010,0,0.03407280178969907,,,0.0018738622978906605,0.060827447828943226
LCA,2011,0,-0.0048093615036029005,,,0.0018837172019450232,0.06068934403211168
LCA,2012,0,0.014082279295842,,,0.0019335137946210335,0.017855788206818435
LCA,2013,0,-0.0270907076067086,,,0.0019697090686470187,0.037174147447343264
LCA,2014,0,0.020483904033380795,,,0.0020455330340301003,0.054248657990879634
LCA,2015,1,-0.04500556466389394,,,0.0020678685047721412,0.030168163847091867
LCA,2016,1,-0.020946167040722462,,,0.002063601248743163,0.031764943213745456
LCA,2017,1,0.031824797357276786,,,0.0020461505966840043,0.07036025412851443
LCA,2018,1,0.01831356852547661,,,0.0019761023357529606,0.03423316935215537
LCA,2019,0,-0.01396531372314349,,,0.0019196129218874702,0.02598595159989614
LCA,2020,0,-0.02294895894367691,,,0.0018371980105769126,-0.2369363864880345
LCA,2021,0,,,,,
LCA,Unnamed: 66,0,,,,,
LCN,1960,0,,,,,
LCN,1961,0,,-0.0031195352174414985,-0.00033419237855600303,0.008410778298354016,0.05986211287545462
LCN,1962,1,,0.0036077956067247993,-0.0058065538145319895,0.008062908336197161,0.09566990045517776
LCN,1963,0,,-0.0021988020465388003,0.02484039460329998,0.007742816569729971,0.01958901284201464
LCN,1964,0,,-0.0029069178623152003,-0.023810263938666976,0.0074614502365606405,0.1086602368697216
LCN,1965,0,,0.0025419511523773995,0.0036694299461149937,0.007275679053316386,0.0749862522199285
LCN,1966,0,,-0.0003780417939676997,-0.003688201871128005,0.007182012544272753,0.10098536626273646
LCN,1967,0,,0.001403281041885203,-0.0015672384975330134,0.007160757128404027,0.020344740911133696
LCN,1968,0,0.010769429560469196,-0.002043903409131402,-0.002104493742036001,0.007204538790259507,0.0733364188775587
LCN,1969,0,-0.014645505944850295,0.00011898219142160091,0.0013634417499500118,0.007274509928034467,0.11733735794466615
LCN,1970,0,0.020229566564482004,0.0022142809663899983,-0.0002864148035640057,0.007344280317269192,0.09070481099014649
LCN,1971,0,0.001318168885146298,0.0012554321114336027,-0.004029587607042001,0.007374682701944524,0.11542302753602507
LCN,1972,0,0.018870632837374793,-0.0007037332663753018,0.004972086704507994,0.0073290478972529716,0.12472755180353023
LCN,1973,0,0.0694713968055435,-0.0006940925685200994,0.005376695883531013,0.007200822592198897,0.3300989864803392
LCN,1974,0,0.09332682367448103,-0.0014221461750787007,0.015602299509442003,0.007035929775299987,0.2963648240552954
LCN,1975,0,-0.061774293887044,9.922579447500107e-05,-0.01621466156528001,0.006863936552642391,0.048790654481754236
LCN,1976,0,-0.06979917049235163,0.001848540995520901,0.006094234488301015,0.006663098103529164,0.09674952583626384
LCN,1977,0,0.008953041454285604,0.0008274568699064982,0.007325930475046011,0.006509665385538543,0.09823533729048362
LCN,1978,0,-0.0038282819847850064,-0.0011750313424771022,-0.0065854971513910066,0.006367266419352813,0.1338039199306651
LCN,1979,0,0.044160411467026,-0.001235721612811897,0.010415590309727996,0.006227494921750898,0.18662933662427128
LCN,1980,0,0.03197753771627501,-0.003571167355188802,0.003063811380230985,0.006097654775185868,0.21511361678414587
LCN,1981,0,-0.03470199232812701,0.0005688531068164006,-0.007497240598560995,0.005957623388902267,0.14251624598082024
LCN,1982,0,-0.0605204334864711,0.0017530334564827,0.005438460158319003,0.005846501803446147,-0.07293050319106587
LCN,1983,0,0.025152056593730113,0.0008469659793331023,0.025238261203876983,0.005692654182814616,-0.12398193319624429
LCN,1984,0,0.008144110402687005,-0.0024293510217034027,0.00959974609530101,0.005601672210495234,0.0002271644643185855
LCN,1985,0,0.03330121385766997,-0.00047831318177959936,-0.005560188285195972,0.005518765216679045,0.0428458756990604
LCN,1986,0,-0.03222357750965697,-7.126094725759882e-05,-0.016951358272743022,0.005450656221663852,0.007984013494553466
LCN,1987,0,0.004881513818946984,0.0016394284345228986,0.0027272821500390065,0.005395987828358706,0.05734933637820672
LCN,1988,0,-0.0405644753149549,0.00020047350127290128,0.01675630253336699,0.005310869351361713,0.11554022675343822
LCN,1989,0,0.0316536606934749,0.0018081778460866983,0.003379942622195986,0.005269747658671831,0.030912029769688987
LCN,1990,0,0.10307812526396101,-0.003101194945580296,-0.004888518772238976,0.005202031142381491,0.19284707422894232
LCN,1991,0,0.0004446808802299751,-0.0024048223821443015,-0.010368969388778015,0.005145214602493953,0.07367451769867572
LCN,1992,0,-0.10569931047577098,-0.0014639654847348992,-0.004330982752853013,0.00507766037979529,0.09187603000033628
LCN,1993,0,-0.004658346638265989,0.0007146777860624984,-0.01537598011067498,0.004988082591071086,0.16040474668679106
LCN,1994,0,-0.0016284006372690035,0.0008085469858726997,0.0007672710002289973,0.004913844103157539,0.17394766704935338
LCN,1995,0,0.0007514821424659951,0.0013610584029850013,0.013770865651552,0.004841601511295535,0.08618945059666139
LCN,1996,0,-0.02086935757047989,-0.0008072155127787015,0.002563659153288017,0.004795931394845576,0.08204613110727155
LCN,1997,0,-0.015266802627534812,-0.0014289855197199986,-0.0002979443309980012,0.0047513529886813455,0.0962950849634221
LCN,1998,0,-0.018576963392914196,0.000337767946952899,0.000488256060451997,0.0046690714806929545,0.009059640071248598
LCN,1999,0,-0.017199825448686007,-0.0008127298910993001,0.028118617175742988,0.00458734985434095,-0.09763085926460546
LCN,2000,0,0.012163673950990203,-0.0004502295959995014,0.012410100518932016,0.0045505839509007995,0.10429113826465719
LCN,2001,0,-0.0032668670585648957,0.0003170956880831008,0.0015656638520260002,0.004264829028283623,-0.021514994175113156
LCN,2002,0,-0.006091659943880501,-0.0008013368685103987,0.02556911874825399,0.004090804003411108,-0.10219033434704672
LCN,2003,0,0.0006093158618403968,-0.0007720166148506014,0.016760399592259972,0.0037990972397548006,0.020293929204682648
LCN,2004,0,0.005121586857061801,-0.00010690932151389936,0.01058449004867501,0.003540899284931731,0.15263816343518632
LCN,2005,0,0.003676837793627999,0.0007607642182617998,-0.004546391416079987,0.003314091191326529,0.20922532445319142
LCN,2006,0,-0.004237740751350402,-0.00015754416727310067,-0.0005202579552309738,0.0031060821810944272,0.1720288903479974
LCN,2007,0,0.007181521503606604,0.0004383397496564006,-0.012026419997366034,0.002924464620806644,0.17812444126586802
LCN,2008,0,0.03268775239727881,0.00045956055214320043,-0.0031595014692689938,0.002753284554098956,0.1620594149561787
LCN,2009,0,-0.05662155289685611,0.0011328643696798014,-0.03512083062916499,0.0027139572489378594,-0.06005537344425438
LCN,2010,0,0.009308863016276505,-0.00041243460837890253,0.009366149344223001,0.0026119460769655767,0.2396702444220593
LCN,2011,1,0.015196012289243992,-0.0007571380520327992,0.006058538031190996,0.002508829202671814,0.13703619989800742
LCN,2012,0,-0.011439383860512096,0.0001979244432337001,-0.001761090919298991,0.0024007732302293583,0.010425616854473407
LCN,2013,0,-0.012922432425216495,9.334586009770128e-05,-0.006077543009807035,0.002301103051083553,0.024856960290323027
LCN,2014,0,0.007914266264999598,-0.0004756679335694014,-0.008309632307242992,0.002227553899000423,0.01961997502883417
LCN,2015,0,-0.012725775842701303,-0.00028372723061090115,0.012010972814623017,0.002174374508904897,-0.16430058472616826
LCN,2016,0,-0.004357743897340598,-0.00010933499544519935,0.0035933801516749853,0.0021388998173308416,-0.02267365979083935
LCN,2017,0,0.006229217112414899,0.00021571210966960137,-0.002130684789519971,0.0021307124492169205,0.11074428342550591
LCN,2018,0,0.0006726833358285007,0.00018523402321139922,0.020430466981463974,0.0021089052807805597,-0.021721867480314794
LCN,2019,0,-7.838739974510081e-05,-0.0006155633850602003,0.0015037315034740206,0.0021294251228300975,-0.013432961422750855
LCN,2020,0,-0.0099125212042756,0.0005470192203191008,0.008819696515448006,0.002128695072959097,-0.16024495047323206
LCN,2021,0,0.0289123734216513,,,,
LCN,Unnamed: 66,0,,,,,
LDC,1960,0,,,,,
LDC,1961,1,,,,0.011474137566077847,
LDC,1962,1,,,,0.011362025327136704,
LDC,1963,1,,,,0.011211293425403168,
LDC,1964,1,,,,0.010942710333263994,
LDC,1965,1,,,,0.010317974321368162,
LDC,1966,1,,,,0.009258998925609552,
LDC,1967,1,,,,0.007967824287594016,
LDC,1968,1,,,,0.006633965921992946,
LDC,1969,0,,,,0.0054744559270800686,
LDC,1970,0,,,,0.004767065915921576,
LDC,1971,0,,,,0.00468971317229494,
LDC,1972,0,,,,0.0052343333563651395,
LDC,1973,0,,,,0.006237234704092209,
LDC,1974,1,,-0.0012908101568830984,,0.0075113964451127835,
LDC,1975,1,,0.0003177048439136996,,0.008943723297784256,
LDC,1976,1,,0.004182715788086299,,0.010327765679827516,
LDC,1977,1,,-0.0002769304518388995,,0.011210434098360755,
LDC,1978,1,,-0.0027286957519779016,,0.01145677274478496,
LDC,1979,1,,0.0021133702328786,,0.011192509727418587,
LDC,1980,1,,,,0.010598463342778475,
LDC,1981,1,,,,0.009974254448436248,0.013491654371900363
